Post Type,Month,Year,Wholesaler,Bev. Type,Product Code,Combo/Reg,Brand Reg,TTB ID,Brand Name,Product,Agent/Owner,Source of Info,Distributor-Wholesaler Serial #,Size,Unit,# of Bottles,Bottles per Sleeve,Age/Vintage,Alc %,Proof,Price per Bottle,Price per Case,NYC bottle,NYC case,Full Case Purchase,Split Case Charge,FOB,NYS Supplier's Serial #,NYS Suppliers Product Code,Column 31,Column 32,Limited Avail.,Allocation,Allocation Description,NYS Product,Column 37,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-470,R,P,12277001000026,Monsegur Chateau Tuilerie Pages,M de Monsegur Reserve Bordeaux - Cab Franc,A,,N,750,ml,12,,VV,B,B,10.42,125.00,,,Y,,,,TEMP-NPC-470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-471,R,P,16118001000241,Paul Beaudet,Sauvignon Blanc,A,,N,750,ml,12,,VV,B,B,6.75,81.00,,,N,,,,TEMP-NPC-471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,TEMP-NPC-472,R,P,12249001000382,Parolvini,Prosecco - Extra Dry,A,,N,750,ml,12,,VV,B,B,6.50,78.00,,,N,,,,TEMP-NPC-472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-473,R,P,16118001000249,Paul Beaudet,Chardonnay,A,,N,750,ml,12,,VV,B,B,6.75,81.00,,,N,,,,TEMP-NPC-473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,TEMP-NPC-474,R,P,12249001000382,Parolvini,Prosecco - Extra Dry,A,,N,187,ML,24,,VV,B,B,2.58,62.00,,,N,,,,TEMP-NPC-474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-475,R,P,16118001000260,Paul Beaudet,Pinot Noir,A,,N,750,ml,12,,VV,B,B,8.25,99.00,,,N,,,,TEMP-NPC-475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TF,TEMP-NPC-476,R,P,15034001000030,The California Fruit Wine Company,Pineapple Wine,A,,N,750,ml,12,,VV,B,B,6.50,78.00,,,N,,,,TEMP-NPC-476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TF,TEMP-NPC-477,R,P,15034001000032,The California Fruit Wine Company,Pomegranate Wine,A,,N,750,ml,12,,VV,B,B,6.50,78.00,,,N,,,,TEMP-NPC-477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TF,TEMP-NPC-478,R,P,15034001000036,The California Fruit Wine Company,Pomegranate + Cherry Sangria,A,,N,750,ml,12,,VV,B,B,6.50,78.00,,,N,,,,TEMP-NPC-478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TF,TEMP-NPC-479,R,P,15034001000038,The California Fruit Wine Company,Pineapple + Mango Sangria,A,,N,750,ml,12,,VV,B,B,6.50,78.00,,,N,,,,TEMP-NPC-479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-48,R,P,P,Casa de la Ermita,Crianza Organic,A,,N,750,ml,12,,2013,B,B,8.67,104.00,,,N,,,,TEMP-NPC-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TF,TEMP-NPC-480,R,P,15052001000105,The California Fruit Wine Company,Cranberry Wine,A,,N,750,ml,12,,VV,B,B,6.50,78.00,,,N,,,,TEMP-NPC-480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TF,TEMP-NPC-481,R,P,15103001000245,The California Fruit Wine Company,Mango Wine,A,,N,750,ml,12,,VV,B,B,6.50,78.00,,,N,,,,TEMP-NPC-481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TF,TEMP-NPC-482,R,P,15103001000259,The California Fruit Wine Company,Pumpkin Spice Wine,A,,N,750,ml,12,,VV,B,B,6.50,78.00,,,N,,,,TEMP-NPC-482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-484,R,P,14155001000126,The Infinite Monkey Theorem,Table Red Wine,A,,N,1,L,6,,VV,B,B,2.08,50.00,,,Y,,,,TEMP-NPC-484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-485,R,P,12304001000025,Alexander Krossa,Saint Jean des Sources - Picpoul de Pinet,A,,N,750,ml,12,,VV,B,B,5.00,60.00,,,Y,,,,TEMP-NPC-485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-486,R,P,11188001000146,Alpha Loire,Croix Bouquie Sauvignon Blanc,A,,N,750,ml,12,,VV,B,B,8.33,100.00,,,N,,,,TEMP-NPC-486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-487,R,P,14180001000025,Fontaine du Clos,Vacqueryras Reflets de l'ame,A,,N,750,ml,12,,VV,B,B,14.00,168.00,,,N,,,,TEMP-NPC-487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-488,R,P,10262001000058,Henri Bourgeois / Clos Henri,Fusional Sauvignon Blanc,A,,N,750,ml,12,,VV,B,B,10.00,120.00,,,Y,,,,TEMP-NPC-488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-489,R,P,09332001000012,Henri Bourgeois / Gerard Fiou,Sancerre White,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2008,B,B,9.17,110.00,,,N,,,,TEMP-NPC-489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-490,R,P,12096001000070,Tramontana,Prosecco Brut Extra Dry Veneto,A,,N,750,ml,12,,VV,B,B,8.75,105.00,,,N,,,,TEMP-NPC-490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-493,R,P,14115001000015,Malivoire Wine Company,Small Lot Gamay,A,,1209368,750,mL,12,,2012,B,B,13.33,160.00,,,N,,,,TEMP-NPC-493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-494,R,P,14175002000005,Caiarossa,Pergolaia,A,,1209368,750,mL,6,,2009,B,B,14.00,84.00,,,N,,,,TEMP-NPC-494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-495,R,P,15090001000144,Chateau Penin,Bordeaux Blanc,A,,1209368,750,mL,12,,2013,B,B,8.50,102.00,,,N,,,,TEMP-NPC-495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-496,R,P,15119001000503,Chateau Penin,Grande Selection,A,,1209368,750,mL,12,,2011,B,B,9.00,108.00,,,N,,,,TEMP-NPC-496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-52,R,P,14350001000239,Famiglia Marrone,Rosso Mio Piemonte,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,6,,2013,B,B,4.30,25.80,,,N,,,,TEMP-NPC-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-53,R,P,P,House of Mandela,Thembu Collection Cabernet,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,12,,2015,B,B,3.13,37.51,,,N,,,,TEMP-NPC-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-54,R,P,P,House of Mandela,Thembu Collection Sauvignon Blanc,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,12,,2015,B,B,3.13,37.51,,,N,,,,TEMP-NPC-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-55,R,P,15323001000061,Blason Louis,Anjou flacon,A,,N,100,ml,15,,2005,B,B,3.87,58.00,,,Y,,,,TEMP-NPC-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-56,R,P,15323001000064,Blason Louis,Chassagne-Montrachet 1er Cru Morgeot flacon,A,,N,100,ml,15,,VV,B,B,6.93,104.00,,,Y,,,,TEMP-NPC-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-57,R,P,15323001000067,Blason Louis,Chateauneuf-du-Pape flacon,A,,N,100,ml,15,,2011,B,B,5.20,78.00,,,Y,,,,TEMP-NPC-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-58,R,P,15323001000068,Blason Louis,Chinon flacon,A,,N,100,ml,15,,VV,B,B,3.47,52.00,,,Y,,,,TEMP-NPC-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-59,R,P,15323001000074,Blason Louis,Sant-Emilion Grand Cru flacon,A,,N,100,ml,15,,2012,B,B,4.73,71.00,,,Y,,,,TEMP-NPC-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-60,R,P,15323001000078,Blason Louis,Sancerre flacon,A,,N,100,ml,15,,VV,B,B,3.67,55.00,,,Y,,,,TEMP-NPC-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-61,R,P,15323001000080,Blason Louis,Santenay Sous la Roche flacon,A,,N,100,ml,15,,2013,B,B,4.27,64.00,,,Y,,,,TEMP-NPC-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-62,R,P,16013001000260,Blason Louis,Sainte Victoire flacon,A,,N,100,ml,15,,2015,B,B,3.00,45.00,,,Y,,,,TEMP-NPC-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-63,R,P,16013001000264,Blason Louis,Haut-Medoc Cru Bourgeois flacon,A,,N,100,ml,15,,VV,B,B,3.73,56.00,,,Y,,,,TEMP-NPC-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-64,R,P,16202001000072,Blason Louis,Cornas flacon,A,,N,100,ml,15,,2014,B,B,4.33,65.00,,,Y,,,,TEMP-NPC-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-65,R,P,16202001000076,Blason Louis,Bandol rosé flacon,A,,N,100,ml,15,,2015,B,B,3.27,49.00,,,Y,,,,TEMP-NPC-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,O,TEMP-NPC-66,C,P,P,Blason Louis,White and Rose wines discovery box,A,,N,500,ml,5,,N/A,B,B,31.50,157.50,,,Y,,,,TEMP-NPC-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NPC-67,R,P,P,Blason Louis,Graves Rouge,A,,N,100,ml,15,,2004,B,B,3.00,45.00,,,Y,,,,TEMP-NPC-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-NPC-68,R,P,P,Blason Louis,Graves Blanc,A,,N,100,ml,15,,2012,B,B,3.00,45.00,,,Y,,,,TEMP-NPC-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,O,TEMP-NPC-69,R,P,P,Blason Louis,White and Rose wines discovery box,A,,N,500,ml,5,,N/A,B,B,28.00,140.00,,,Y,,,,TEMP-NPC-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,O,TEMP-NPC-70,R,P,P,Blason Louis,Journey to French Red wines box,A,,N,500,ml,5,,N/A,B,B,28.00,140.00,,,Y,,,,TEMP-NPC-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,O,TEMP-NPC-71,R,P,P,Blason Louis,Prestige Box,A,,N,500,ml,12,,N/A,B,B,65.00,325.00,,,Y,,,,TEMP-NPC-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-NZW-NPC-02,R,P,16203001000563,Osawa Wines,Osawa Prestige Methode Traditionnelle Brut,A,,N,750,ml,6,,NV,B,B,23.12,138.72,,,Y,,,,TEMP-NZW-NPC-02,,,,,,,,3,C,2.5,%,5,C,5,%,10,C,7.5,%,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-RAM-authent-05,R,P,15005001000206,Michel Gonet,Authentique F˚t de chÍne,A,,N,750,ml,12,,VV,B,B,25.00,300.00,,,N,,,,TEMP-RAM-authent-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-RAM-BALCHIRIS-11,R,P,16167001000123,Il Balzo,Chianti Rufina DOCG Riserva,A,,N,750,ml,6,,VV,B,B,26.00,156.00,,,N,,,,TEMP-RAM-BALCHIRIS-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-RAM-biancotoscIGT-13,R,P,14294001000337,Lunadoro,Bianco Toscana IGT,A,,N,750,ml,12,,2013,B,B,9.83,118.00,,,N,,,,TEMP-RAM-biancotoscIGT-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-RAM-BRAUDE-10,R,P,15139001000463,Chateau de Braude,Bordeaux,A,,N,750,ml,12,,VV,B,B,15.00,180.00,,,N,,,,TEMP-RAM-BRAUDE-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-RAM-cabsauv-10,R,P,12151001000579,Mira Winery,Cabernet Sauvignon,A,,N,750,ml,12,,2010,B,B,31.26,375.06,,,N,,,,TEMP-RAM-cabsauv-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-RAM-cabsauv-11,R,P,12151001000579,Mira Winery,Cabernet Sauvignon,A,,N,750,ml,12,,2011,B,B,31.26,375.06,,,N,,,,TEMP-RAM-cabsauv-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-RAM-CDRcamelia-14,R,P,16119001000319,Castello delle Regine,Rose Delle Regine,A,,N,750,ml,12,,VV,B,B,6.67,80.00,,,N,,,,TEMP-RAM-CDRcamelia-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-RAM-chard-12,R,P,12151001000583,Mira Winery,Chardonnay,A,,N,750,ml,12,,2012,B,B,17.96,215.46,,,N,,,,TEMP-RAM-chard-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-RAM-chard-13,R,P,12151001000583,Mira Winery,Chardonnay,A,,N,750,ml,12,,2013,B,B,17.96,215.46,,,N,,,,TEMP-RAM-chard-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-RAM-Coran-04,R,P,14324001000455,Sangenis,Coranya,A,,N,750,ml,12,,VV,B,B,21.00,252.00,,,N,,,,TEMP-RAM-Coran-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-RAM-DPsanB-15,R,P,05279000000088,Domaine Pascal Balland,Sancerre,A,,N,750,ml,12,,VV,B,B,12.00,144.00,,,N,,,,TEMP-RAM-DPsanB-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,TEMP-RAM-gieRose-750,R,P,16081001000286,Cave De Ribeauville,          Cremant Pinot Noir Rose,A,,N,750,ml,12,,VV,B,B,8.36,100.29,,,N,,,,TEMP-RAM-gieRose-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-RAM-KieErdTrepAus-97,R,P,14269001000279,Schwaab Kiebel,Erdener Treppchen Auslese,A,,N,750,ml,12,,1997,B,B,18.00,216.00,,,N,,,,TEMP-RAM-KieErdTrepAus-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-RAM-LESEPE-15,R,P,16193001000418,Chateau Le Sepe,Chateau Le Sepe Entre Deux Mers,A,,N,750,ml,12,,VV,B,B,10.00,120.00,,,N,,,,TEMP-RAM-LESEPE-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-RAM-pinostra-11,R,P,12151001000585,Mira Winery,Pinot Noir,A,,N,750,ml,12,,2011,B,B,29.26,351.12,,,N,,,,TEMP-RAM-pinostra-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-RAM-ResdinobQuerc-07,R,P,14294001000345,Lunadoro,"Riserva di Nobile DOCG ""Quercione""",A,,N,750,ml,12,,2007,B,B,18.50,222.00,,,N,,,,TEMP-RAM-ResdinobQuerc-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-RAM-rodipod-11,R,P,16082001000129,Castello delle Regine,Castello Delle Regine Rosso Di Podernovo,A,,N,750,ml,12,,VV,B,B,5.83,70.00,,,N,,,,TEMP-RAM-rodipod-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-RAM-sauvbl-12,R,P,12166001000382,Mira Winery,Sauvignon Blanc,A,,N,750,ml,12,,2012,B,B,13.30,159.60,,,N,,,,TEMP-RAM-sauvbl-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-RAM-seldefon-07,R,P,16082001000211,Castello delle Regine,Selezione Del Fondatore,A,,N,750,ml,6,,VV,B,B,16.00,96.00,,,N,,,,TEMP-RAM-seldefon-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEMP-RAM-syrah-10,R,P,12151001000596,Mira Winery,Syrah,A,,N,750,ml,12,,2010,B,B,28.60,343.14,,,N,,,,TEMP-RAM-syrah-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-STI-BOSADWHT-15,R,P,16062001000324,Bosman Family Vineyards,Adama White,A,,"1023862, 2188817",750,ML,12,,2015,B,B,11.25,135.00,,,Y,,,,TEMP-STI-BOSADWHT-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,DP,Temp-STI-STERED-09,R,P,16027001000263,Stellekaya,Orion,A,,"1023862, 2188817",750,ML,12,,2009,B,B,24.50,270.00,,,N,,,,Temp-STI-STERED-09,,,,,,,,6,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-USA-CMMC06-750,R,P,11362001000189,Clos Montblanc,Masia les Comes,A,,N,750,ml,12,,VV,B,B,12.50,150.00,,,Y,,,,TEMP-USA-CMMC06-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-USA-CMXR09-750,R,P,11362001000208,Clos Montblanc,Xipella Red,A,,N,750,ml,12,,VV,B,B,7.92,95.00,,,Y,,,,TEMP-USA-CMXR09-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-USA-TramPG-750,R,P,12080001000014,Tramontana,Pinot Grigio IGT Veneto,A,,N,750,ml,12,,VV,B,B,4.00,48.00,,,N,,,,TEMP-USA-TramPG-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,DP,TEMP-US-CallPnNr-11,R,P,13022001000208,Fog Crest,Calligraphy Pinot Noir,A,,N,750,ml,12,,2010,B,B,12.92,155.00,,,Y,,,,TEMP-US-CallPnNr-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-US-FSPN13-750,R,P,10262001000057,Henri Bourgeois / Clos Henri,Fusional Pinot Noir,A,,N,750,ml,12,,VV,B,B,10.83,130.00,,,Y,,,,TEMP-US-FSPN13-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-US-GFARA07-750,R,P,14260001000428,Gran Fassian,Apotheke Riesling Auslese,A,,N,375,ml,12,,VV,B,B,47.92,575.00,,,Y,,,,TEMP-US-GFARA07-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-US-HDBCdR12-750,R,P,13093001000011,Haut de Buisson,White Cotes du Rhone,A,,N,750,ml,12,,VV,B,B,7.50,90.00,,,Y,,,,TEMP-US-HDBCdR12-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEMP-US-MPR09-750,R,P,10237001000377,Monte Pinadillo,Ribero del Duero,A,,N,750,ml,12,,VV,B,B,4.50,54.00,,,Y,,,,TEMP-US-MPR09-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,DP,TEMP-VIN-PedXim-500,R,P,15096001000179,Finca Hispana,Pedro Ximenez,A,,N,750,ml,12,,NV,B,B,6.67,80.00,,,Y,,,,TEMP-VIN-PedXim-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,TEX-BIOMAVRU14-750,R,P,15202001000089,BIO Mavrud & Rubin,Still Red Wine,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2014,B,B,5.75,69.00,,,N,,,,TEX-BIOMAVRU14-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,DP,TEX-BIOVITRA15-750,R,P,15202001000097,BIO Viognier & traminer,Still White Wine,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2015,B,B,5.75,69.00,,,N,,,,TEX-BIOVITRA15-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEX-CABMA14-750,R,P,13186001000002,Mezzek,Sauvignon Blanc & Pinot Gris,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2014,B,B,5.00,60.00,,,N,,,,TEX-CABMA14-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEX-CABMA15-750,R,P,13186001000002,Mezzek,Sauvignon Blanc & Pinot Gris,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2015,B,B,5.00,60.00,,,N,,,,TEX-CABMA15-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEX-CabSau15-750,R,P,14157001000010,Twins,Cabernet Sauv. & Cabernet Sauv.,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2015,B,B,7.08,85.00,,,N,,,,TEX-CabSau15-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEX-EMB11-750,R,P,11159001000332,Em Brut,Sparking Wine,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,6,,2011,B,B,11.00,66.00,,,N,,,,TEX-EMB11-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,DP,TEX-ENRES07-750,R,P,11151001000049,Enira Reserva,Still Red Wine,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2007,B,B,11.08,133.00,,,N,,,,TEX-ENRES07-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,DP,TEX-ENRES10-750,R,P,11151001000049,Enira Reserva,Still Red Wine,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2010,B,B,11.25,135.00,,,N,,,,TEX-ENRES10-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,DP,TEX-ENRES13-12,R,P,11151001000049,Enira Reserva,Still Red Wine,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2013,B,B,11.25,135.00,,,N,,,,TEX-ENRES13-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEX-MERLT15-750,R,P,13186001000004,Halla,Merlot,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2015,B,B,7.08,85.00,,,N,,,,TEX-MERLT15-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEX-MEZMAV14-750,R,P,14157001000007,Mezzek,Mavrud,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2014,B,B,5.00,60.00,,,N,,,,TEX-MEZMAV14-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,TEX-MEZMAV15-750,R,P,14157001000007,Mezzek,Mavrud,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2015,B,B,5.00,60.00,,,N,,,,TEX-MEZMAV15-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,DP,TEX-PTENI11-750,R,P,14168001000005,Petit Enira,Merlot,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132",750,ml,12,,2011,B,B,5.58,67.00,,,N,,,,TEX-PTENI11-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
